URL,Status
https://www.nytimes.com/interactive/2020/uri/embeddedinteractive/349dfd15-4295-5309-ab1a-3cc84c5cf04b,200
https://www.nytimes.com/interactive/2020/08/12/us/covid-deaths-us.html,200
https://www.nytimes.com/2020/09/25/world/asia/trump-united-states.html,200
https://www.nytimes.com/interactive/2020/us/pennsylvania-coronavirus-cases.html,200
https://www.nytimes.com/column/books-of-the-times,200
https://www.nytimes.com/2020/09/21/upshot/americans-mostly-agree-on-policing-the-difference-is-priorities.html,200
https://www.nytimes.com/video/us/politics/100000007363083/trump-barrett-supreme-court.html,200
https://www.nytimes.com/2020/09/19/us/politics/martha-mcsally-mark-kelly-arizona.html,200
https://www.nytimes.com/interactive/2020/us/new-jersey-coronavirus-cases.html,200
https://www.nytimes.com/column/childrens-books,200
https://www.nytimes.com/interactive/2020/us/puerto-rico-coronavirus-cases.amp.html,302
https://www.nytimes.com/2020/09/26/opinion/amy-coney-barrett-nominee.amp.html,302
https://www.nytimes.com/section/style,200
https://www.nytimes.com/by/allison-mccann,200
https://www.nytimes.com/2020/09/25/us/politics/trump-border-wall-lawsuit.html,200
https://www.nytimes.com/2020/09/26/at-home/how-to-get-focused.html,200
https://www.nytimes.com/by/matthew-bloch,200
https://www.nytimes.com/2020/05/27/opinion/republicans-trump.html,200
https://www.nytimes.com/2020/09/21/books/review-jack-marilynne-robinson.html,200
https://www.nytimes.com/interactive/2020/us/massachusetts-coronavirus-cases.html,200
https://www.nytimes.com/2020/09/25/sports/basketball/jamal-murray-lakers-nuggets.html,200
https://www.nytimes.com/2020/09/26/us/politics/texas-voting.html,200
https://www.nytimes.com/2020/09/25/opinion/sunday/trump-election-supreme-court.html,200
https://www.nytimes.com/interactive/2020/us/connecticut-coronavirus-cases.html,200
https://www.nytimes.com/column/bookends,200
https://www.nytimes.com/2020/09/18/us/elections/the-winner-of-the-arizona-senate-race-could-be-seated-in-time-for-a-vote-on-a-supreme-court-pick.html,200
https://www.nytimes.com/interactive/2020/us/michigan-coronavirus-cases.html,200
https://www.nytimes.com/2020/09/25/world/europe/giant-rat-magawa-medal.html,200
https://www.nytimes.com/2020/09/26/us/politics/the-judiciary-committee-will-hold-hearings-starting-oct-12-here-is-whats-next.html,200
https://www.nytimes.com/privacy/cookie-policy,200
https://www.nytimes.com/interactive/2020/01/08/books/new-books-international.html,200
https://www.nytimes.com/2020/06/02/health/coronavirus-profile-covid.html,200
https://www.nytimes.com/2020/09/25/opinion/amy-coney-barrett-scotus.amp.html,302
https://www.nytimes.com/2020/09/23/sports/baseball/pandemic-obstructed-views.html,200
https://www.nytimes.com/by/amy-harmon,200
https://www.nytimes.com/section/business,200
https://www.nytimes.com/2020/09/26/us/politics/north-carolina-voting.html,200
https://www.nytimes.com/interactive/2020/us/west-virginia-coronavirus-cases.html,200
https://www.nytimes.com/1987/10/24/politics/borks-nomination-is-rejected-5842-reagan-saddened.html,200
https://www.nytimes.com/live/2020/09/26/us/trump-vs-biden?name=styln-scotus-nominations&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=961a9202-0066-11eb-a358-5fd7bda3e0b7&variant=undefined,200
https://www.nytimes.com/interactive/2020/us/wyoming-coronavirus-cases.html,200
https://www.nytimes.com/2020/09/25/world/europe/switzerland-paternity-leave.html,200
https://www.nytimes.com/2020/09/26/opinion/amy-coney-barrett-supreme-court.html,200
https://www.nytimes.com/by/sui-lee-wee,200
https://www.nytimes.com/interactive/2020/05/05/us/coronavirus-death-toll-us.html,200
https://www.nytimes.com/by/maya-salam,200
https://www.nytimes.com/by/danielle-ivory,200
https://www.nytimes.com/2020/09/22/business/luxury-fashion-september-coronavirus.html,200
https://www.nytimes.com/vi-assets/static-assets/ios-default-homescreen-57x57-43808a4cd5333b648057a01624d84960.png,200
https://www.nytimes.com/2020/09/26/business/china-coronavirus-vaccine.amp.html,302
https://www.nytimes.com/2020/09/24/arts/music/nine-inch-nails-trent-reznor.amp.html,302
https://www.nytimes.com/interactive/2020/us/indiana-coronavirus-cases.html,200
https://www.nytimes.com/news-event/coronavirus?name=styln-coronavirus-markets&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=a7fe09c0-0066-11eb-94c3-fd3c4511811b&variant=undefined,200
https://www.nytimes.com/2020/09/26/us/politics/minneapolis-defund-police.html,200
https://www.nytimes.com/2020/09/24/nyregion/henry-van-ameringen-philanthropist-dead.html,200
https://www.nytimes.com/interactive/2020/nyregion/new-york-city-coronavirus-cases.html,200
https://www.nytimes.com/2020/08/05/world/middleeast/beirut-explosion-lebanon.html,200
https://www.nytimes.com/interactive/2020/us/states-reopen-map-coronavirus.html,200
https://www.nytimes.com/2018/10/05/us/politics/susan-collins-speech-brett-kavanaugh.html,200
https://www.nytimes.com/2020/09/26/opinion/sunday/amy-coney-barrett-catholic-supreme-court.html,200
https://www.nytimes.com/article/fact-checking-mail-in-voting.html,200
https://www.nytimes.com/2017/12/17/health/sanofi-dengue-vaccine-philippines.html,200
https://www.nytimes.com/2017/11/24/opinion/sunday/girls-parents-boys-gender.html,200
https://www.nytimes.com/interactive/2020/world/europe/france-coronavirus-cases.html,200
https://www.nytimes.com/2019/01/31/opinion/letters/letters-to-editor-new-york-times-women.html,200
https://www.nytimes.com/es/,200
https://www.nytimes.com/by/sameer-yasir,200
https://www.nytimes.com/2020/09/08/health/coronavirus-astrazeneca-vaccine-safety.html,200
https://www.nytimes.com/column/red-century,200
https://www.nytimes.com/2020/09/25/opinion/australia-zhenhua-data-leak.html,200
https://www.nytimes.com/2020/09/25/opinion/debate-trump-biden-lie.amp.html,302
https://www.nytimes.com/by/keith-collins,200
https://www.nytimes.com/column/richard-a-friedman,200
https://www.nytimes.com/by/shane-goldmacher,200
https://www.nytimes.com/2020/07/16/business/china-vaccine-coronavirus.html,200
https://www.nytimes.com/column/michelle-goldberg,200
https://www.nytimes.com/by/aisha-harris,200
https://www.nytimes.com/2020/09/25/world/europe/ukraine-military-plane-crash.html,200
https://www.nytimes.com/live/2020/09/26/us/trump-vs-biden?name=styln-scotus-nominations&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=970985e2-0066-11eb-9ce7-83c50ec8c1cb&variant=undefined,200
https://www.nytimes.com/2017/09/06/opinion/comedy-protest-taxes-nazis.html,200
https://www.nytimes.com/by/derek-watkins,200
https://www.nytimes.com/2019/01/28/movies/mary-poppins-returns-blackface.html,200
https://www.nytimes.com/column/sporting,200
https://www.nytimes.com/2020/09/18/us/ruth-bader-ginsburg-dead.html,200
https://www.nytimes.com/spotlight/read-the-times-in-spanish,200
https://www.nytimes.com/2020/09/25/us/politics/william-barr-justice-department.html,200
https://www.nytimes.com/2020/09/17/travel/fall-activities-coronavirus.html,200
https://www.nytimes.com/2020/06/12/arts/television/blackface-litte-britain-tv-enfield.html,200
https://www.nytimes.com/column/gail-collins,200
https://www.nytimes.com/section/world/africa,200
https://www.nytimes.com/section/opinion/health,200
https://www.nytimes.com/content/help/account/purchases/subscriptions-and-purchases.html,301
https://www.nytimes.com/2020/09/21/dining/spinach-pie-recipe.html,200
https://www.nytimes.com/2020/09/25/us/politics/trump-military-election.html,200
https://www.nytimes.com/2020/09/25/us/politics/amy-coney-barrett-supreme-court.html,200
https://www.nytimes.com/1993/08/04/us/senate-96-3-easily-affirms-judge-ginsburg-as-a-justice.html,200
https://www.nytimes.com/2020/09/23/world/americas/mexico-coronavirus-covid-iztapalapa.html,200
https://www.nytimes.com/column/farhad-manjoo,200
https://www.nytimes.com/subscription/education?campaignId=6JQ7F,200
https://www.nytimes.com/es/2020/09/20/espanol/estados-unidos/ruth-bader-ginsburg.html,200
https://www.nytimes.com/by/alexander-burns,200
https://www.nytimes.com/2018/07/09/us/politics/brett-kavanaugh-supreme-court.html,200
https://www.nytimes.com/2020/09/25/us/trump-census-deadline.html,200
https://www.nytimes.com/2020/09/23/world/europe/finland-dogs-airport-coronavirus.html,200
https://www.nytimes.com/content/help/rights/terms/terms-of-service.html,301
https://www.nytimes.com/2020/09/25/opinion/letters/covid-summer-autumn.html,200
https://www.nytimes.com/2020/09/25/us/fires-oregon-evacuation-alerts.html,200
https://www.nytimes.com/2016/02/14/us/antonin-scalia-death.html,200
https://www.nytimes.com/interactive/2020/09/25/world/asia/xinjiang-china-religious-site.html,200
https://www.nytimes.com/1986/02/20/obituaries/james-o-eastland-is-dead-at-81-leading-senate-foe-of-integration.html,200
https://www.nytimes.com/2020/09/26/business/japan-onshoring.html,200
https://www.nytimes.com/column/disability,200
https://www.nytimes.com/2020/09/25/briefing/11-of-our-best-weekend-reads.amp.html,302
https://www.nytimes.com/section/opinion/business-economics,200
https://www.nytimes.com/2020/09/24/arts/music/sterling-magee-dead-coronavirus.html,200
https://www.nytimes.com/newsletters/politics?action=click&pgtype=Article&state=default&region=MAIN_CONTENT_2&context=storylines_signup,200
https://www.nytimes.com/es/2020/09/23/espanol/america-latina/mexico-central-abasto-covid.html,200
https://www.nytimes.com/by/nicholas-fandos,200
https://www.nytimes.com/privacy/privacy-policy,200
https://www.nytimes.com/1994/07/30/us/plaudits-drown-out-critics-as-senate-confirms-breyer.html,200
https://www.nytimes.com/2020/09/24/arts/television/lorne-michaels-saturday-night-live-chris-rock.html,200
https://www.nytimes.com/column/roger-cohen,200
https://www.nytimes.com/2020/09/18/world/africa/rwanda-paul-rusesabagina.html,200
https://www.nytimes.com/interactive/2020/uri/embeddedinteractive/894f04e0-15ab-544f-a0c5-fd05098cdbed,200
https://www.nytimes.com/2020/09/20/us/politics/supreme-court-barrett.html,200
https://www.nytimes.com/subscription/home-delivery?campaignId=37WXW,200
https://www.nytimes.com/interactive/2020/08/10/t-magazine/creative-women-designers-artists-chefs.html,200
https://www.nytimes.com/2020/09/26/us/politics/amy-coney-barrett-supreme-court.amp.html,302
https://www.nytimes.com/privacy/california-notice,200
https://www.nytimes.com/2019/04/25/us/politics/joe-biden-anita-hill.html,200
https://www.nytimes.com/by/jillian-rayfield,200
